enstID	enstVersion	genovo_LOEUF_corrected	ensembl_transcript_id	Approved_Symbol	HGNC_ID	entrezgene_id	description	is_canon
ENST00000448599	2	1.514761899	ENST00000448599	PHGR1	HGNC:37226	644844.0	proline, histidine and glycine rich 1 [Source:HGNC Symbol;Acc:HGNC:37226]	True
ENST00000425202	1	2.06160534	ENST00000425202	C19orf81	HGNC:40041	342918.0	chromosome 19 open reading frame 81 [Source:HGNC Symbol;Acc:HGNC:40041]	True
ENST00000559089	1	1.208990142	ENST00000559089	UBAP1L	HGNC:40028	390595.0	ubiquitin associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:40028]	True
ENST00000290765	4	0.243005239	ENST00000290765	GSTT2B	HGNC:33437	653689.0	glutathione S-transferase theta 2B [Source:HGNC Symbol;Acc:HGNC:33437]	True
ENST00000597582	1	1.782395675	ENST00000597582	ZNF837	HGNC:25164	116412.0	zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164]	True
ENST00000441508	2	1.711187433	ENST00000441508	C10orf105	HGNC:20304	414152.0	chromosome 10 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:20304]	True
ENST00000556973	1	1.490271095	ENST00000556973	LINC00239	HGNC:20119	145200.0	long intergenic non-protein coding RNA 239 [Source:HGNC Symbol;Acc:HGNC:20119]	True
ENST00000555004	1	1.785255925	ENST00000555004	C14orf132	HGNC:20346	56967.0	chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346]	True
ENST00000378779	2	2.976366932	ENST00000378779	LINC02716	HGNC:25454		long intergenic non-protein coding RNA 2716 [Source:HGNC Symbol;Acc:HGNC:25454]	True
ENST00000323662	8	1.528814574	ENST00000323662	WDR97	HGNC:26959	340390.0	WD repeat domain 97 [Source:HGNC Symbol;Acc:HGNC:26959]	True
ENST00000381800	2	2.265466158	ENST00000381800	LOH12CR2	HGNC:26524	503693.0	loss of heterozygosity on chromosome 12, region 2 [Source:HGNC Symbol;Acc:HGNC:26524]	True
ENST00000504404	1	1.493345719	ENST00000504404	DLEU7	HGNC:17567	220107.0	deleted in lymphocytic leukemia 7 [Source:HGNC Symbol;Acc:HGNC:17567]	True
ENST00000563027	1	1.250231374	ENST00000563027	GOLGA8M	HGNC:44404	653720.0	golgin A8 family member M [Source:HGNC Symbol;Acc:HGNC:44404]	True
ENST00000296657	5	0.631385947	ENST00000296657	ANKRD33B	HGNC:35240	651746.0	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	True
ENST00000319296	5	0.521758227	ENST00000319296	ZNF771	HGNC:29653	51333.0	zinc finger protein 771 [Source:HGNC Symbol;Acc:HGNC:29653]	True
ENST00000452801	1	3.297200744	ENST00000452801	RAB17-DT	HGNC:56028	105373958.0	RAB17 divergent transcript [Source:HGNC Symbol;Acc:HGNC:56028]	True
ENST00000537690	2	1.159614889	ENST00000537690	CCDC175	HGNC:19847	729665.0	coiled-coil domain containing 175 [Source:HGNC Symbol;Acc:HGNC:19847]	True
ENST00000378187	2	1.788135709	ENST00000378187	ERICH4	HGNC:34497	100170765.0	glutamate rich 4 [Source:HGNC Symbol;Acc:HGNC:34497]	True
ENST00000421688	1	1.435478495	ENST00000421688	TMEM235	HGNC:27563	283999.0	transmembrane protein 235 [Source:HGNC Symbol;Acc:HGNC:27563]	True
ENST00000536551	1	1.5775699	ENST00000536551	STMND1	HGNC:44668	401236.0	stathmin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:44668]	True
ENST00000552032	2	1.514836608	ENST00000552032	MYRFL	HGNC:26316	196446.0	myelin regulatory factor like [Source:HGNC Symbol;Acc:HGNC:26316]	True
ENST00000514422	1	1.128618362	ENST00000514422	LINC00955	HGNC:26644		long intergenic non-protein coding RNA 955 [Source:HGNC Symbol;Acc:HGNC:26644]	True
ENST00000412177	1	2.245998034	ENST00000412177	PRR29	HGNC:25673	92340.0	proline rich 29 [Source:HGNC Symbol;Acc:HGNC:25673]	True
ENST00000565468	1	0.104562743	ENST00000565468	TMEM178B	HGNC:44112	100507421.0	transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112]	True
ENST00000462322	2	1.259992922	ENST00000462322	SMKR1	HGNC:43561	100287482.0	small lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:43561]	True
ENST00000585993	1	0.145736977	ENST00000585993	OR4F17	HGNC:15381	81099.0	olfactory receptor family 4 subfamily F member 17 [Source:HGNC Symbol;Acc:HGNC:15381]	True
ENST00000521906	1	1.934977396	ENST00000521906	LINC02906	HGNC:42974	389676.0	long intergenic non-protein coding RNA 2906 [Source:HGNC Symbol;Acc:HGNC:42974]	True
ENST00000499601	2	3.286731499	ENST00000499601	MRNIP-DT	HGNC:56030	100996419.0	MRNIP divergent transcript [Source:HGNC Symbol;Acc:HGNC:56030]	True
ENST00000440480	2	0.0	ENST00000440480	CDKN1C	HGNC:1786	1028.0	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	True
ENST00000530719	1	3.505922037	ENST00000530719	TMEM262	HGNC:49389	100130348.0	transmembrane protein 262 [Source:HGNC Symbol;Acc:HGNC:49389]	True
ENST00000598409	1	1.524593925	ENST00000598409	SMIM17	HGNC:27114	147670.0	small integral membrane protein 17 [Source:HGNC Symbol;Acc:HGNC:27114]	True
ENST00000454744	2	1.644296172	ENST00000454744	PLK5	HGNC:27001	126520.0	polo like kinase 5 (inactive) [Source:HGNC Symbol;Acc:HGNC:27001]	True
ENST00000376098	4	1.565286602	ENST00000376098	PRAMEF17	HGNC:29485	391004.0	PRAME family member 17 [Source:HGNC Symbol;Acc:HGNC:29485]	True
ENST00000533578	1	3.170405677	ENST00000533578	FAM167A-AS1	HGNC:15548	83656.0	FAM167A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:15548]	True
ENST00000545940	1	0.873680026	ENST00000545940	ANHX	HGNC:40024	647589.0	anomalous homeobox [Source:HGNC Symbol;Acc:HGNC:40024]	True
ENST00000358748	1	2.765681821	ENST00000358748	GPRACR	HGNC:53957	401554.0	GPR107 adjacent cis regulating lncRNA [Source:HGNC Symbol;Acc:HGNC:53957]	True
ENST00000285605	6	1.382009962	ENST00000285605	MARVELD1	HGNC:28674	83742.0	MARVEL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28674]	True
ENST00000440664	1	1.451540556	ENST00000440664	LINC01549	HGNC:1277		long intergenic non-protein coding RNA 1549 [Source:HGNC Symbol;Acc:HGNC:1277]	True
ENST00000451188	2	0.230419037	ENST00000451188	TMEM151B	HGNC:21315	441151.0	transmembrane protein 151B [Source:HGNC Symbol;Acc:HGNC:21315]	True
ENST00000325421	4	0.23790026	ENST00000325421	ZNF579	HGNC:26646	163033.0	zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646]	True
ENST00000564146	3	2.838722406	ENST00000564146	MKRN2OS	HGNC:40375	100129480.0	MKRN2 opposite strand [Source:HGNC Symbol;Acc:HGNC:40375]	True
ENST00000511828	1	1.097649823	ENST00000511828	C4orf54	HGNC:27741	285556.0	chromosome 4 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:27741]	True
ENST00000579455	1	1.122805863	ENST00000579455	C18orf63	HGNC:40037	644041.0	chromosome 18 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40037]	True
ENST00000537107	1	2.008319888	ENST00000537107	ANKRD65	HGNC:42950	441869.0	ankyrin repeat domain 65 [Source:HGNC Symbol;Acc:HGNC:42950]	True
ENST00000434739	3	0.610844296	ENST00000434739	GOLGA6D	HGNC:32204	653643.0	golgin A6 family member D [Source:HGNC Symbol;Acc:HGNC:32204]	True
ENST00000566855	1	2.152148152	ENST00000566855	TEX46	HGNC:44651	729059.0	testis expressed 46 [Source:HGNC Symbol;Acc:HGNC:44651]	True
ENST00000448629	2	2.246496059	ENST00000448629	MRPL20-AS1	HGNC:27125	148413.0	MRPL20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27125]	True
ENST00000465419	2	1.545608843	ENST00000465419	MINDY4B	HGNC:35475	646951.0	MINDY family member 4B [Source:HGNC Symbol;Acc:HGNC:35475]	True
ENST00000431388	2	0.414853442	ENST00000431388	NDUFAF8	HGNC:33551	284184.0	NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]	True
ENST00000389050	4	1.831116177	ENST00000389050	PP2D1	HGNC:28406	151649.0	protein phosphatase 2C like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28406]	True
ENST00000443493	1	3.397135221	ENST00000443493	PTGES2-AS1	HGNC:48711	389791.0	PTGES2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48711]	True
ENST00000370624	1	1.523786135	ENST00000370624	LINC01555	HGNC:26647	439927.0	long intergenic non-protein coding RNA 1555 [Source:HGNC Symbol;Acc:HGNC:26647]	True
ENST00000340134	4	1.203012779	ENST00000340134	IFITM10	HGNC:40022	402778.0	interferon induced transmembrane protein 10 [Source:HGNC Symbol;Acc:HGNC:40022]	True
ENST00000399363	4	1.78118672	ENST00000399363	GSG1L2	HGNC:51826	644070.0	GSG1 like 2 [Source:HGNC Symbol;Acc:HGNC:51826]	True
ENST00000293443	7	0.206422636	ENST00000293443	FAM171A2	HGNC:30480	284069.0	family with sequence similarity 171 member A2 [Source:HGNC Symbol;Acc:HGNC:30480]	True
ENST00000341866	3	1.896667404	ENST00000341866	LINC01164	HGNC:49533	399827.0	long intergenic non-protein coding RNA 1164 [Source:HGNC Symbol;Acc:HGNC:49533]	True
ENST00000282633	5	0.609567496	ENST00000282633	WASHC2A	HGNC:23416	387680.0	WASH complex subunit 2A [Source:HGNC Symbol;Acc:HGNC:23416]	True
ENST00000262940	7	0.223191	ENST00000262940	RASA4	HGNC:23181	10156.0	RAS p21 protein activator 4 [Source:HGNC Symbol;Acc:HGNC:23181]	True
ENST00000530374	1	0.189249683	ENST00000530374	ZFTRAF1	HGNC:17806	50626.0	zinc finger TRAF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17806]	True
ENST00000499579	1	2.886678984	ENST00000499579	SYBU-AS1	HGNC:55741		SYBU antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55741]	True
ENST00000336138	3	1.397780567	ENST00000336138	THEM6	HGNC:29656	51337.0	thioesterase superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:29656]	True
ENST00000521246	1	2.56206197	ENST00000521246	BAALC-AS2	HGNC:28595		BAALC antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:28595]	True
ENST00000330676	6	3.149056186	ENST00000330676	TLCD2	HGNC:33522	727910.0	TLC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33522]	True
ENST00000335523	7	1.369356745	ENST00000335523	VSTM2B	HGNC:33595	342865.0	V-set and transmembrane domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33595]	True
ENST00000542527	2	0.902839814	ENST00000542527	MOSMO	HGNC:27087	730094.0	modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]	True
ENST00000371086	2	0.0	ENST00000371086	DLEU2L	HGNC:13225		deleted in lymphocytic leukemia 2 like [Source:HGNC Symbol;Acc:HGNC:13225]	True
ENST00000454784	4	0.774293462	ENST00000454784	MUC19	HGNC:14362	283463.0	mucin 19, oligomeric [Source:HGNC Symbol;Acc:HGNC:14362]	True
ENST00000510585	2	1.460598752	ENST00000510585	SHLD3	HGNC:53826	112441434.0	shieldin complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:53826]	True
ENST00000529108	1	2.278706501	ENST00000529108	MS4A18	HGNC:37636	728588.0	membrane spanning 4-domains A18 [Source:HGNC Symbol;Acc:HGNC:37636]	True
ENST00000342683	4	2.685949742	ENST00000342683	C15orf61	HGNC:34453	145853.0	chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]	True
ENST00000389074	5	2.029012488	ENST00000389074	SHISAL2B	HGNC:34236	100132916.0	shisa like 2B [Source:HGNC Symbol;Acc:HGNC:34236]	True
ENST00000439236	2	3.221198763	ENST00000439236	HMGA2-AS1	HGNC:53973	100129940.0	HMGA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53973]	True
ENST00000587848	2	0.527376689	ENST00000587848	ANKRD62	HGNC:35241	342850.0	ankyrin repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:35241]	True
ENST00000539867	1	0.370437954	ENST00000539867	TBC1D30	HGNC:29164	23329.0	TBC1 domain family member 30 [Source:HGNC Symbol;Acc:HGNC:29164]	True
ENST00000296662	5	2.334109466	ENST00000296662	C5orf63	HGNC:40051	401207.0	chromosome 5 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40051]	True
ENST00000374975	3	3.156703235	ENST00000374975	HLA-DRB5	HGNC:4953	3127.0	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	True
ENST00000541421	2	3.09133143	ENST00000541421	SMLR1	HGNC:44670	100507203.0	small leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:44670]	True
ENST00000399398	2	1.584347971	ENST00000399398	RNF222	HGNC:34517	643904.0	ring finger protein 222 [Source:HGNC Symbol;Acc:HGNC:34517]	True
ENST00000376974	4	2.892598452	ENST00000376974	CBY3	HGNC:33278	646019.0	chibby family member 3 [Source:HGNC Symbol;Acc:HGNC:33278]	True
ENST00000456163	1	0.498587855	ENST00000456163	TESHL	HGNC:52740		testicular germ cell expressed HSF2 interacting lncRNA [Source:HGNC Symbol;Acc:HGNC:52740]	True
ENST00000548380	1	3.130170512	ENST00000548380	SPMIP11	HGNC:48628	255411.0	sperm microtubule inner protein 11 [Source:HGNC Symbol;Acc:HGNC:48628]	True
ENST00000439765	2	1.628587623	ENST00000439765	CCDC188	HGNC:51899	388849.0	coiled-coil domain containing 188 [Source:HGNC Symbol;Acc:HGNC:51899]	True
ENST00000253047	6	1.173175733	ENST00000253047	TMEM160	HGNC:26042	54958.0	transmembrane protein 160 [Source:HGNC Symbol;Acc:HGNC:26042]	True
ENST00000567107	1	2.214822876	ENST00000567107	GOLGA6L2	HGNC:26695	283685.0	golgin A6 family like 2 [Source:HGNC Symbol;Acc:HGNC:26695]	True
ENST00000485473	1	2.699004259	ENST00000485473	NECTIN3-AS1	HGNC:40813		NECTIN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40813]	True
ENST00000338965	4	1.945897523	ENST00000338965	NCR3LG1	HGNC:42400	374383.0	natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]	True
ENST00000454971	1	0.791656324	ENST00000454971	GPR42	HGNC:4500	2866.0	G protein-coupled receptor 42 [Source:HGNC Symbol;Acc:HGNC:4500]	True
ENST00000398468	3	1.517654599	ENST00000398468	NOTO	HGNC:31839	344022.0	notochord homeobox [Source:HGNC Symbol;Acc:HGNC:31839]	True
ENST00000300576	5	0.519242797	ENST00000300576	GOLGA6C	HGNC:32206	653641.0	golgin A6 family member C [Source:HGNC Symbol;Acc:HGNC:32206]	True
ENST00000205194	4	1.92172664	ENST00000205194	NAT14	HGNC:28918	57106.0	N-acetyltransferase 14 (putative) [Source:HGNC Symbol;Acc:HGNC:28918]	True
ENST00000457091	2	0.448489554	ENST00000457091	GRID2IP	HGNC:18464	392862.0	Grid2 interacting protein [Source:HGNC Symbol;Acc:HGNC:18464]	True
ENST00000599207	1	1.683872901	ENST00000599207	PINLYP	HGNC:44206	390940.0	phospholipase A2 inhibitor and LY6/PLAUR domain containing [Source:HGNC Symbol;Acc:HGNC:44206]	True
ENST00000424792	1	2.459666213	ENST00000424792	TMEM51-AS2	HGNC:32332	727684.0	TMEM51 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:32332]	True
ENST00000514254	2	1.96016537	ENST00000514254	DNAH10OS	HGNC:37121	642797.0	dynein axonemal heavy chain 10 opposite strand [Source:HGNC Symbol;Acc:HGNC:37121]	True
ENST00000506364	2	1.084745779	ENST00000506364	ANKRD31	HGNC:26853	256006.0	ankyrin repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:26853]	True
ENST00000549576	1	2.234871515	ENST00000549576	MGAT4EP	HGNC:49418		MGAT4 family member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:49418]	True
ENST00000401542	2	1.163938647	ENST00000401542	LRRC72	HGNC:42972	100506049.0	leucine rich repeat containing 72 [Source:HGNC Symbol;Acc:HGNC:42972]	True
ENST00000521988	1	1.604707865	ENST00000521988	TRIQK	HGNC:27828	286144.0	triple QxxK/R motif containing [Source:HGNC Symbol;Acc:HGNC:27828]	True
ENST00000344941	3	1.439571918	ENST00000344941	SLC15A5	HGNC:33455	729025.0	solute carrier family 15 member 5 [Source:HGNC Symbol;Acc:HGNC:33455]	True
ENST00000448814	1	2.750269976	ENST00000448814	BBIP1	HGNC:28093	92482.0	BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093]	True
ENST00000309851	5	0.811920257	ENST00000309851	GSTM1	HGNC:4632	2944.0	glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]	True
ENST00000358431	3	0.096890378	ENST00000358431	KIAA1671	HGNC:29345	85379.0	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	True
ENST00000335621	6	1.196732403	ENST00000335621	CFAP73	HGNC:37100	387885.0	cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]	True
ENST00000294635	4	0.740645021	ENST00000294635	LRRC53	HGNC:25255	105378803.0	leucine rich repeat containing 53 [Source:HGNC Symbol;Acc:HGNC:25255]	True
ENST00000295896	8	2.422589503	ENST00000295896	C3orf49	HGNC:25190	132200.0	chromosome 3 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:25190]	True
ENST00000457543	3	0.459716104	ENST00000457543	ZNF853	HGNC:21767	54753.0	zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]	True
ENST00000335624	4	1.254238266	ENST00000335624	VSIG10L	HGNC:27111	147645.0	V-set and immunoglobulin domain containing 10 like [Source:HGNC Symbol;Acc:HGNC:27111]	True
ENST00000397764	3	0.960070025	ENST00000397764	SMIM30	HGNC:48953	401397.0	small integral membrane protein 30 [Source:HGNC Symbol;Acc:HGNC:48953]	True
ENST00000594797	1	2.214788009	ENST00000594797	PET100	HGNC:40038	100131801.0	PET100 cytochrome c oxidase chaperone [Source:HGNC Symbol;Acc:HGNC:40038]	True
ENST00000382119	1	1.210905461	ENST00000382119	NANOGNB	HGNC:24958	360030.0	NANOG neighbor homeobox [Source:HGNC Symbol;Acc:HGNC:24958]	True
ENST00000247005	6	1.376659886	ENST00000247005	GDF1	HGNC:4214	2657.0	growth differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:4214]	True
ENST00000329798	5	1.325722141	ENST00000329798	FREM3	HGNC:25172	166752.0	FRAS1 related extracellular matrix 3 [Source:HGNC Symbol;Acc:HGNC:25172]	True
ENST00000399816	3	0.327682025	ENST00000399816	UBE2QL1	HGNC:37269	134111.0	ubiquitin conjugating enzyme E2 Q family like 1 [Source:HGNC Symbol;Acc:HGNC:37269]	True
ENST00000216241	9	1.469100767	ENST00000216241	CHADL	HGNC:25165	150356.0	chondroadherin like [Source:HGNC Symbol;Acc:HGNC:25165]	True
ENST00000376189	1	1.403356776	ENST00000376189	PRAMEF6	HGNC:30583	440561.0	PRAME family member 6 [Source:HGNC Symbol;Acc:HGNC:30583]	True
ENST00000290607	7	1.150798236	ENST00000290607	STARD9	HGNC:19162	57519.0	StAR related lipid transfer domain containing 9 [Source:HGNC Symbol;Acc:HGNC:19162]	True
ENST00000261275	4	0.740559636	ENST00000261275	ENTREP2	HGNC:29075	23359.0	endosomal transmembrane epsin interactor 2 [Source:HGNC Symbol;Acc:HGNC:29075]	True
ENST00000316333	8	0.072162186	ENST00000316333	UNCX	HGNC:33194	340260.0	UNC homeobox [Source:HGNC Symbol;Acc:HGNC:33194]	True
ENST00000443173	1	2.0961584	ENST00000443173	ERVMER34-1	HGNC:42970	100288413.0	endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]	True
ENST00000595396	1	0.988705805	ENST00000595396	LRRC63	HGNC:34296	220416.0	leucine rich repeat containing 63 [Source:HGNC Symbol;Acc:HGNC:34296]	True
ENST00000433179	2	2.6500883	ENST00000433179	PERM1	HGNC:28208	84808.0	PPARGC1 and ESRR induced regulator, muscle 1 [Source:HGNC Symbol;Acc:HGNC:28208]	True
ENST00000448384	2	1.326894422	ENST00000448384	LRRC69	HGNC:34303	100130742.0	leucine rich repeat containing 69 [Source:HGNC Symbol;Acc:HGNC:34303]	True
ENST00000252744	5	0.083677132	ENST00000252744	ZSWIM6	HGNC:29316	57688.0	zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316]	True
ENST00000262365	4	1.49798471	ENST00000262365	FAM86B2	HGNC:32222	653333.0	family with sequence similarity 86 member B2 [Source:HGNC Symbol;Acc:HGNC:32222]	True
ENST00000477922	3	0.584949272	ENST00000477922	MGAM2	HGNC:28101	93432.0	maltase-glucoamylase 2 (putative) [Source:HGNC Symbol;Acc:HGNC:28101]	True
ENST00000455127	2	0.660435098	ENST00000455127	MCRIP1	HGNC:28007	348262.0	MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007]	True
ENST00000569691	1	0.751650044	ENST00000569691	PIERCE2	HGNC:44654	145788.0	piercer of microtubule wall 2 [Source:HGNC Symbol;Acc:HGNC:44654]	True
ENST00000538490	1	2.352192789	ENST00000538490	FAM180B	HGNC:34451	399888.0	family with sequence similarity 180 member B [Source:HGNC Symbol;Acc:HGNC:34451]	True
ENST00000413034	2	0.953609379	ENST00000413034	FAM185A	HGNC:22412	222234.0	family with sequence similarity 185 member A [Source:HGNC Symbol;Acc:HGNC:22412]	True
ENST00000451882	2	1.63778218	ENST00000451882	HSBP1L1	HGNC:37243	440498.0	heat shock factor binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:37243]	True
ENST00000400723	3	1.137987721	ENST00000400723	GCGR	HGNC:4192	2642.0	glucagon receptor [Source:HGNC Symbol;Acc:HGNC:4192]	True
ENST00000490531	2	0.504551327	ENST00000490531	NACAD	HGNC:22196	23148.0	NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196]	True
ENST00000398186	4	2.905566172	ENST00000398186	EFCAB9	HGNC:34530	285588.0	EF-hand calcium binding domain 9 [Source:HGNC Symbol;Acc:HGNC:34530]	True
ENST00000368742	3	0.47633074	ENST00000368742	LORICRIN	HGNC:6663	4014.0	loricrin cornified envelope precursor protein [Source:HGNC Symbol;Acc:HGNC:6663]	True
ENST00000403610	4	0.980792016	ENST00000403610	ALKAL2	HGNC:27683	285016.0	ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]	True
ENST00000481272	1	0.609921764	ENST00000481272	FSD1L	HGNC:13753	83856.0	fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]	True
ENST00000290417	2	1.668818865	ENST00000290417	GFRA4	HGNC:13821	64096.0	GDNF family receptor alpha 4 [Source:HGNC Symbol;Acc:HGNC:13821]	True
ENST00000543880	2	2.495734699	ENST00000543880	IZUMO3	HGNC:31421	100129669.0	IZUMO family member 3 [Source:HGNC Symbol;Acc:HGNC:31421]	True
ENST00000405799	1	0.521060061	ENST00000405799	TDRD15	HGNC:45037	100129278.0	tudor domain containing 15 [Source:HGNC Symbol;Acc:HGNC:45037]	True
ENST00000248071	5	0.488945354	ENST00000248071	KLF2	HGNC:6347	10365.0	KLF transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]	True
ENST00000361970	5	1.171609138	ENST00000361970	CCDC152	HGNC:34438	100129792.0	coiled-coil domain containing 152 [Source:HGNC Symbol;Acc:HGNC:34438]	True
ENST00000359187	4	0.580298885	ENST00000359187	GOLGA8A	HGNC:31972	23015.0	golgin A8 family member A [Source:HGNC Symbol;Acc:HGNC:31972]	True
ENST00000479191	1	2.143702118	ENST00000479191	RIIAD1	HGNC:26686	284485.0	regulatory subunit of type II PKA R-subunit domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26686]	True
ENST00000004982	3	3.175654371	ENST00000004982	HSPB6	HGNC:26511	126393.0	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]	True
