HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
SHOX	HGNC:10853	NA	NA	NA	NA	NA	0.578174811	NA	False	True
CRLF1	HGNC:2364	3.9958e-05	0.908	0.538103655781741	NA	5.522449155	0.493026296	1.017444777	False	True
MINK1	HGNC:17565	1.0	0.132	0.973512162132882	NA	2.474463354	0.606807543	0.172578069	False	False
KDM7A	HGNC:22224	0.99986	0.229	0.753813937893004	NA	4.050814517	0.427314847	0.160584178	False	False
SERPINF1	HGNC:8824	7.8044e-08	1.214	0.796588945914986	30.0	2.392570384	0.356839121	1.25795645	True	False
PPARGC1A	HGNC:9237	0.9973	0.267	0.955420694261704	NA	3.092207637	0.380084451	0.115932169	False	False
GAA	HGNC:4065	2.8174e-18	0.981	0.634247792655753	30.0	3.393843212	0.367576951	1.350562354	True	True
CAMSAP1	HGNC:19946	0.99985	0.239	0.975134720447233	NA	3.104038675	0.354752153	0.203406198	False	True
YIPF5	HGNC:24877	0.98529	0.234	0.811007995355856	NA	0.8614279697	0.547228323	0.0	False	False
NHS	HGNC:7820	NA	NA	NA	3.0	NA	NA	NA	False	True
LTBP4	HGNC:6717	NA	NA	0.741807249572487	NA	2.213473212	0.439623886	0.333257281	True	False
HEPACAM	HGNC:26361	0.86791	0.409	0.652060704831233	NA	2.666366596	0.390759706	0.250001588	True	False
MED12L	HGNC:16050	NA	NA	0.987830327032298	NA	2.572955248	0.49186099	NA	True	False
ZNF750	HGNC:25843	0.86616	0.41	0.613377473599076	NA	5.038029977	0.272399275	0.47629265	False	True
IPMK	HGNC:20739	0.96258	0.33	0.705206825035493	NA	0.9245959199	0.404663289	0.230820938	False	False
CA5A	HGNC:1377	NA	NA	0.527074253426728	30.0	4.843394879	NA	NA	False	True
ALDH7A1	HGNC:877	1.3923e-22	1.24	0.727984300504832	NA	1.780115968	0.532301896	1.394748267	True	True
DLAT	HGNC:2896	2.2998e-08	0.863	0.630232885929511	NA	3.51005068	0.445233004	0.762585187	True	True
WDR73	HGNC:25928	2.8229e-09	1.259	0.512757550366369	NA	1.793212486	0.33059174	1.405971713	False	True
MAPKAP1	HGNC:18752	0.99991	0.153	0.975519510947924	NA	2.12902271	0.565309811	0.154695612	False	False
USB1	HGNC:25792	0.000687	0.999	0.207534559893092	NA	1.758112705	0.345485324	1.323490427	False	True
DES	HGNC:2770	0.0088282	0.596	0.824750109764601	NA	4.177136639	0.541573215	0.519016928	True	True
HLCS	HGNC:4976	NA	NA	0.771854004208768	30.0	3.609172931	0.305079181	NA	False	True
RAB27A	HGNC:9766	NA	NA	0.1168003212269	30.0	0.6939345961	0.564398072	1.476928666	False	True
KIF11	HGNC:6388	1.0	0.121	0.972016853283064	3.0	1.991225587	0.355662047	0.055187056	True	True
TEAD3	HGNC:11716	0.99362	0.264	0.962659710911068	NA	4.455830723	0.628894074	0.184186642	False	False
ATAD2	HGNC:30123	0.9982	0.273	0.984046299978623	NA	3.710583979	0.385457952	0.255310471	False	False
SDHC	HGNC:10682	0.00020065	1.256	0.308627268587456	3.0	0.6974056359	0.419617097	0.91717674	False	True
MEIOC	HGNC:26670	1.0	0.084	0.710426157373718	NA	NA	0.225815806	0.063337629	False	False
NR2F1	HGNC:7975	0.99482	0.191	0.9944126583088	3.0	5.116241247	0.664449654	0.0	False	True
WNK1	HGNC:14540	1.0	0.126	0.999406923297742	NA	4.63510381	0.406321286	0.096705674	False	True
ITCH	HGNC:13890	NA	NA	0.599141346810721	30.0	-0.04876344126	NA	0.153327836	True	True
PORCN	HGNC:17652	0.99953	0.135	NA	3.0	NA	0.512558608	NA	False	True
CYB5R3	HGNC:2873	NA	NA	0.549882874418704	NA	1.981893474	0.46046573	0.813514032	False	True
SMAD2	HGNC:6768	NA	NA	0.981927770073753	0.0	2.493183502	0.681493594	0.086173108	True	False
RBM15	HGNC:14959	0.99474	0.276	0.77025810214837	NA	2.8995200810000004	NA	0.276969326	False	False
BRD3	HGNC:1104	0.97468	0.316	0.886852799708244	NA	5.399623881	0.538484577	0.111417379	False	False
SMARCB1	HGNC:11103	NA	NA	0.987627749932721	3.0	2.275692859	NA	NA	True	True
TMTC3	HGNC:26899	4.6335e-05	0.563	0.707986688693395	NA	2.386314713	NA	0.587171764	True	True
MAML1	HGNC:13632	0.99995	0.146	0.97507965825419	NA	1.930753372	0.286715229	0.061084758	False	False
APPBP2	HGNC:622	0.99567	0.271	0.953206919086547	NA	0.2523099543	0.618023091	0.167431615	False	False
PGM1	HGNC:8905	NA	NA	0.59296165872916	30.0	3.304823756	0.566624498	1.144336156	False	True
MLC1	HGNC:17082	3.2425e-08	1.162	0.609809603349405	30.0	5.969983237	0.442269673	1.128120536	True	True
NWD2	HGNC:29229	0.98388	0.299	0.84063042957333	NA	NA	0.449002271	0.246199034	False	False
LAMC3	HGNC:6494	1.3704e-23	0.841	0.89745202603853	NA	3.139998549	0.31078848	0.880986658	True	True
CCT5	HGNC:1618	0.99928	0.188	0.972107363543319	30.0	3.056271372	0.617397995	0.165480293	False	False
SLC46A1	HGNC:30521	NA	NA	0.145779736370623	NA	3.15515098	NA	NA	True	True
NPHP4	HGNC:19104	1.7430000000000002e-29	0.983	0.311417835280708	30.0	4.300327032	0.319228989	1.176580653	True	True
PLS3	HGNC:9091	NA	NA	NA	NA	NA	0.591611979	NA	True	False
CHEK2	HGNC:16627	NA	NA	0.685920048118471	3.0	1.5703460319999998	NA	1.698253751	True	True
ALDH4A1	HGNC:406	1.3725e-05	0.714	0.741726431127091	30.0	4.456499909	0.449434298	1.246120739	False	True
SRCAP	HGNC:16974	1.0	0.096	0.993052482142657	1.0	1.565347558	0.415600639	0.06632671	True	True
DNAH11	HGNC:2942	NA	NA	0.275995655304291	30.0	1.814499952	0.311844027	0.68578272	True	False
ERCC6L2	HGNC:26922	NA	NA	0.38180142348855	30.0	3.095379249	NA	NA	False	True
BMPR2	HGNC:1078	0.99998	0.191	0.97456046143476	3.0	0.7248350070999999	0.435212167	0.138604869	True	False
QRICH1	HGNC:24713	0.99576	0.275	0.890464479483845	NA	0.4263989821	0.521742085	0.137215249	True	True
CABP4	HGNC:1386	1.6786e-10	1.541	0.0532426423101326	30.0	2.707829282	0.351910284	1.424352191	True	True
SNX2	HGNC:11173	0.98462	0.302	0.664563148014223	NA	2.395934609	0.532729491	0.316234669	False	False
SEPTIN9	HGNC:7323	0.99579	0.252	0.873899027167956	NA	NA	0.466890189	0.065697173	False	False
PGM3	HGNC:8907	NA	NA	0.337988695286763	30.0	0.9945292561	0.362594872	0.90698517	False	True
NMNAT2	HGNC:16789	0.98853	0.265	0.674860357774846	NA	2.744803474	0.6636396	0.105050004	False	False
PAX2	HGNC:8616	NA	NA	0.99346409258648	3.0	4.549960586	0.599319122	0.161803995	False	True
MTA1	HGNC:7410	1.0	0.111	0.834087371382311	NA	5.11411444	0.601175177	0.043221143	False	False
NCOR1	HGNC:7672	1.0	0.175	0.996332399542552	NA	1.667225746	0.486785526	0.108639436	False	False
EIF4A2	HGNC:3284	0.99835	0.205	0.982859181267995	NA	2.63762866	0.721652147	0.219945076	False	False
DGUOK	HGNC:2858	3.7122e-07	1.192	0.284913236097802	30.0	2.055068475	0.3623325	1.320115082	True	False
OFD1	HGNC:2567	0.95968	0.322	NA	3.0	NA	0.204090122	NA	True	True
NFIA	HGNC:7784	NA	NA	0.997212686183	3.0	2.663344279	0.586197493	0.0	True	True
ESAM	HGNC:17474	0.20185	0.59	0.865711668439207	NA	4.644058224	0.289031197	0.579045142	False	True
SLC18A2	HGNC:10935	NA	NA	0.923346097841144	NA	5.104615553	NA	NA	False	True
ERCC3	HGNC:3435	3.4312e-11	0.786	0.200138396213252	30.0	3.503083326	0.643767214	0.814115394	False	True
VMP1	HGNC:29559	0.96271	0.33	0.727980374560434	NA	3.285502681	0.501973685	0.177821623	False	False
ANK2	HGNC:493	1.0	0.106	0.997706705367752	3.0	3.011406165	0.430663122	0.099209103	False	False
NR4A2	HGNC:7981	0.99959	0.133	0.984408621193651	3.0	1.835059549	0.527856914	0.119661178	True	True
KIF7	HGNC:30497	2.2711e-22	0.926	0.512399294153991	30.0	1.060550498	0.353150401	1.08976939	True	True
SLITRK6	HGNC:23503	NA	NA	0.148934582512063	NA	1.348382301	NA	NA	False	True
DSG4	HGNC:21307	NA	NA	0.0493649009855882	30.0	2.624840674	0.345558789	1.054922874	False	True
BAHD1	HGNC:29153	0.98547	0.3	0.835387514516481	NA	2.483262332	0.371313254	0.180957628	False	False
CCDC88C	HGNC:19967	3.3027e-08	0.454	0.937048767121421	NA	3.850831519	0.332797703	0.523831803	False	True
MYO6	HGNC:7605	2.4287e-05	0.419	0.737778369813753	NA	3.289765867	NA	0.361151843	True	False
CDHR1	HGNC:14550	NA	NA	0.625355750704155	30.0	1.11233131	NA	NA	False	True
CAPZA2	HGNC:1490	0.99828	0.161	0.869557765492754	NA	0.4533245293	0.66244514	0.0	False	False
PIP5K1C	HGNC:8996	0.97704	0.313	0.641478046169473	30.0	5.219041835	0.540138847	0.323182663	False	False
SENP5	HGNC:28407	0.99978	0.191	0.973412971298036	NA	3.656470284	0.356979688	0.15045673	False	False
SENP6	HGNC:20944	0.99998	0.215	0.931031586098206	NA	1.248990097	0.373630956	0.164660079	False	False
AHR	HGNC:348	0.99999	0.154	0.968375602871622	NA	1.439779325	NA	0.142986794	False	False
CSNK2A1	HGNC:2457	0.98711	0.297	0.990014190085918	2.0	2.788061042	NA	0.133273418	False	False
TFR2	HGNC:11762	NA	NA	0.383799114060771	30.0	3.355735087	0.36039539	0.746682894	False	True
MYO15A	HGNC:7594	NA	NA	0.222060424670635	30.0	3.14817072	NA	NA	True	False
GLB1	HGNC:4298	7.9215e-10	0.86	0.609559454931082	30.0	2.749836637	0.370615937	0.900467101	True	True
TMEM94	HGNC:28983	2.7548e-14	0.641	0.465730225781503	NA	NA	0.460995477	0.663073052	False	True
DAGLA	HGNC:1165	0.99999	0.171	0.694883679941056	NA	3.0757464480000003	0.541583329	0.159324421	False	False
STK11	HGNC:11389	0.9934	0.245	0.57932606137237	3.0	6.184707873	0.574391807	0.09761423	True	True
AMD1	HGNC:457	0.98227	0.284	0.82209912154699	NA	1.770421985	0.59176345	0.105775292	False	False
ALPL	HGNC:438	0.0003636	0.693	0.669498755745327	NA	6.043288884	0.505177492	1.058301498	True	False
ADAMTS18	HGNC:17110	1.0716e-29	0.928	0.0882332464369723	30.0	2.853164736	0.397992413	0.798930404	False	True
STT3B	HGNC:30611	0.99896	0.251	0.993763397584659	NA	2.232937648	0.619812258	0.153077508	False	False
SLC5A6	HGNC:11041	0.0060821	0.53	0.506710137656516	NA	3.773498438	0.403183113	0.409293704	False	True
RAB10	HGNC:9759	0.97213	0.271	0.925942367976224	NA	2.2685216930000003	0.671235888	0.0	False	False
TNPO1	HGNC:6401	1.0	0.056	0.989051964001094	NA	2.8111543880000003	0.653794278	0.0	False	False
LTBP2	HGNC:6715	0.00074122	0.383	0.877893293589508	NA	3.818339005	0.338939445	0.435796148	False	True
SETBP1	HGNC:15573	NA	NA	0.998759822314846	3.0	2.715426575	NA	NA	True	True
ARL6IP1	HGNC:697	0.022339	0.777	0.651924216259966	30.0	-0.0505645645299999	0.467017784	1.122656308	True	False
ETV6	HGNC:3495	0.9735	0.318	0.988827361119246	3.0	3.671044582	0.472900425	0.225881812	True	False
SCN3A	HGNC:10590	1.0	0.174	0.894747584114349	NA	2.021104982	NA	0.114668829	False	False
INPP5A	HGNC:6076	0.98121	0.308	0.988125139841557	NA	6.634772242	0.543426345	0.180663929	False	False
FEZF2	HGNC:13506	0.9886	0.222	0.972584425914215	NA	4.933793908999999	0.568818364	0.198549747	False	False
HACD1	HGNC:9639	1.2914e-09	1.702	0.263181044791374	NA	NA	0.408591878	1.764018543	False	True
UCHL1	HGNC:12513	0.99095	0.212	0.823948566012141	NA	1.901218665	0.516539974	0.075414033	False	False
C2CD3	HGNC:24564	NA	NA	0.47867170465266	NA	1.47606615	0.279468193	0.6701581	True	True
RPS3A	HGNC:10421	0.97002	0.276	0.979675974626613	NA	NA	0.833028333	0.146702772	False	False
PIGH	HGNC:8964	0.2307	0.867	0.520091186393139	NA	3.442903569	0.432263555	1.339973856	False	True
FGF14	HGNC:3671	NA	NA	0.967030825613204	NA	3.527267167	0.584042485	0.337084427	True	True
HEXB	HGNC:4879	3.4915e-10	0.916	0.120716531648494	30.0	1.894451612	0.375560201	1.481982809	True	True
MSI2	HGNC:18585	0.99478	0.237	0.978941136111292	NA	3.539386449	0.651767478	0.09631662	False	False
PPP1R12A	HGNC:7618	1.0	0.13	0.976458624074797	NA	2.894180015	0.487526656	0.06829418	False	True
SETX	HGNC:445	0.95483	0.296	0.968491033757501	NA	4.118861663000001	0.323368876	0.40360403	True	False
NAA35	HGNC:24340	1.0	0.136	0.96677825489669	NA	1.4066542380000002	0.574461075	0.08650142	False	False
RIMS1	HGNC:17282	0.9902	0.285	0.848323221770601	1.0	1.095813041	0.484273861	0.240888862	False	False
ANAPC2	HGNC:19989	0.99993	0.175	0.85326725847235	NA	3.286597195	0.440927244	0.113693369	False	False
ACTR1A	HGNC:167	0.96621	0.327	0.886623799927889	NA	NA	0.681398617	0.185190879	False	False
BPTF	HGNC:3581	1.0	0.099	0.998653042734899	3.0	2.062681506	0.444312984	0.050001789	True	True
CASKIN1	HGNC:20879	1.0	0.164	0.715770738824774	NA	4.099909384	0.424906549	0.132300813	False	False
MACO1	HGNC:25572	0.99757	0.259	0.980710155763189	NA	NA	0.561786944	0.151927375	False	False
LDLR	HGNC:6547	9.841e-24	1.128	0.266627087218054	3.0	3.017352938	0.4108111	1.084765675	True	True
F9	HGNC:3551	0.99776	0.167	NA	3.0	NA	0.359995772	NA	False	False
SMO	HGNC:11119	4.2771e-07	0.684	0.678566709479923	NA	4.91666033	0.502976992	0.665584899	False	True
SCN2A	HGNC:10588	NA	NA	0.964925380721977	3.0	1.4765017969999998	NA	0.038232786	True	True
ARHGAP44	HGNC:29096	0.99988	0.22	0.925010082253787	NA	2.729614852	0.497061344	0.271225259	False	False
MKRN1	HGNC:7112	0.99421	0.261	0.950864628004675	NA	2.429669558	0.539996358	0.2214534	False	False
HDAC7	HGNC:14067	0.99969	0.239	0.843208751014011	NA	2.711552536	0.375582077	0.121403346	False	False
IQGAP1	HGNC:6110	0.99754	0.275	0.978557095102466	NA	1.457615501	0.512013339	0.193352911	False	False
ALDH18A1	HGNC:9722	0.00081212	0.519	0.560332835133347	NA	2.83201611	0.521844742	0.337093178	True	True
FASN	HGNC:3594	1.0	0.155	0.951883532599401	NA	5.3635728810000005	0.39270414	0.111345286	False	False
TSPAN12	HGNC:21641	0.69473	0.457	0.87424759512599	NA	2.283990086	0.49843396	0.609177856	True	True
TMEM231	HGNC:37234	NA	NA	0.346650535146736	30.0	-0.2654311216	0.370924836	1.198576883	False	True
SRSF3	HGNC:10785	0.96323	0.291	0.891020771855713	NA	1.412640259	NA	0.075178884	False	False
EIF4B	HGNC:3285	0.99999	0.123	0.953621688758304	NA	1.194191281	0.582454982	0.105685107	False	False
TAF5	HGNC:11539	0.99973	0.211	0.816089185505331	NA	1.86130779	0.534872495	0.182804986	False	False
ITGB8	HGNC:6163	0.99767	0.264	0.97660217093558	NA	2.219106436	0.372764925	0.135075019	False	False
TRIM33	HGNC:16290	1.0	0.086	0.976539420826058	NA	2.664111396	0.560409951	0.076101602	False	False
CUL4A	HGNC:2554	0.99999	0.124	0.994805276757775	NA	3.718496743	0.591814699	0.042304624	False	False
TUFM	HGNC:12420	0.004184	0.739	0.174619122680125	30.0	1.884662064	NA	0.699054844	True	False
RPS24	HGNC:10411	NA	NA	0.853841185960921	3.0	NA	NA	0.0	False	False
TRPM1	HGNC:7146	NA	NA	0.159810408045717	30.0	3.351549807	0.456741169	1.247599402	True	True
CEP63	HGNC:25815	NA	NA	0.28759248962584	NA	1.057795242	0.253112504	NA	False	True
SLC2A1	HGNC:11005	0.9941	0.241	0.909854859896974	3.0	4.241362875	0.550724472	0.079999852	True	True
ATXN1L	HGNC:33279	0.97897	0.305	0.713138582762702	NA	1.0746906859999998	0.325200496	0.166815548	False	False
SUMF1	HGNC:20376	2.2828e-08	1.07	0.912856810202997	30.0	0.4984037943	0.443192533	1.17129066	False	True
BRSK2	HGNC:11405	NA	NA	0.798962311580316	NA	1.903675299	0.616781241	0.316268728	False	True
PSMD6	HGNC:9564	0.99518	0.235	0.897944681392621	NA	0.5910961497999999	0.634673876	0.257609603	False	False
EVC2	HGNC:19747	1.0207e-34	1.064	0.582351161500784	30.0	6.500094164	0.243871007	1.099947118	True	True
MAP1B	HGNC:6836	1.0	0.133	0.987975103520419	NA	3.590052828	0.394839576	0.050883828	False	False
ANGPT1	HGNC:484	0.95208	0.337	0.582607828633337	NA	1.57324136	0.442190687	0.200301203	False	False
CNKSR2	HGNC:19701	0.99996	0.185	NA	3.0	NA	0.526977931	NA	True	True
PIK3CD	HGNC:8977	0.99999	0.196	0.962299722499123	NA	2.957909355	0.44275345	0.236132583	False	False
MFN2	HGNC:16877	0.99415	0.282	0.57609874648313	0.0	3.365848847	0.504086494	0.368233423	False	False
USP7	HGNC:12630	1.0	0.061	0.995585598755647	NA	0.4347561524	0.665754199	0.021667899	True	True
CHD5	HGNC:16816	1.0	0.157	0.98927583794469	1.0	8.484611381	0.600602876	0.153440941	False	False
NOL6	HGNC:19910	1.0	0.182	0.690015717363587	NA	2.1309625	0.329439837	0.154423981	False	False
SLC24A4	HGNC:10978	2.2032e-11	0.87	0.448849751957305	NA	4.050650425	0.510282625	0.671710215	False	True
PROM1	HGNC:9454	NA	NA	0.542021682468073	NA	2.937409607	0.309397781	1.02949461	True	True
NONO	HGNC:7871	0.9935	0.244	NA	NA	NA	0.682892539	NA	True	True
FANCG	HGNC:3588	2.4859e-14	1.091	0.208038378905645	30.0	1.294361366	0.260941263	1.221780182	True	True
HNRNPR	HGNC:5047	NA	NA	0.991355269429036	NA	3.448604491	0.655358157	0.097211706	True	True
UBE2Q1	HGNC:15698	0.99919	0.19	0.610302859791094	NA	2.709820773	0.639792301	0.039911542	False	False
FBXL3	HGNC:13599	0.9807	0.288	0.973600879814696	NA	0.7309511573999999	0.569181926	0.291593753	False	False
PCARE	HGNC:34383	3.0058e-18	1.106	0.32679047876959	30.0	NA	0.18186981	1.418309491	False	True
NXN	HGNC:18008	0.99725	0.218	0.996014212089863	NA	6.942280976	0.506062377	0.130267909	False	False
BAZ2B	HGNC:963	0.98162	0.288	0.943658802190369	NA	3.5263403010000003	0.428574903	0.226836941	False	False
RPL3	HGNC:10332	0.99441	0.239	0.946291654738534	NA	NA	0.763000146	0.043288243	False	False
RALGAPB	HGNC:29221	1.0	0.106	0.908527208338978	1.0	2.007099851	0.495131744	0.070038072	False	False
TSKS	HGNC:30719	0.99652	0.259	0.619571650130992	NA	3.232887959	0.329699028	0.421546849	False	False
XRCC4	HGNC:12831	NA	NA	0.252417834711514	NA	0.0127883354099999	0.268059261	1.27454233	True	True
NSUN2	HGNC:25994	0.00025826	0.531	0.963682598391252	NA	3.893447542	0.463327467	0.803420861	True	False
KCNJ4	HGNC:6265	0.9649	0.287	0.828064535806194	NA	3.139188632	0.617137542	0.0	False	False
KLHDC3	HGNC:20704	0.99908	0.148	0.667866075330112	NA	1.2542824540000002	0.610901882	0.082071375	False	False
SMARCC1	HGNC:11104	1.0	0.116	0.980142100477764	NA	1.989667508	0.558586183	0.137867074	False	False
CIT	HGNC:1985	0.9997	0.261	0.943580072379254	NA	3.834224548	0.528537445	0.233949865	False	False
GPX4	HGNC:4556	4.7865e-05	1.278	0.312896513275032	30.0	4.36085269	NA	1.908139771	False	True
FAM20C	HGNC:22140	NA	NA	0.950466262758239	30.0	3.852622746	0.474244211	NA	False	True
PGAP3	HGNC:23719	0.00194	0.833	0.109005039053054	30.0	3.135640028	0.455436955	0.694776942	False	True
REST	HGNC:9966	0.99186	0.286	0.82166539249296	NA	3.329044312	NA	0.242889413	False	True
MPV17	HGNC:7224	9.6582e-11	1.792	0.162549132590553	NA	2.086272372	0.504637821	1.890373295	True	True
SUZ12	HGNC:17101	0.99998	0.134	0.933400173043535	0.0	2.7580902110000003	0.607521766	0.163591749	True	True
PABPC1	HGNC:8554	0.99601	0.27	0.988153786920994	NA	4.907537478	0.741555975	0.142851041	False	False
GLI2	HGNC:4318	NA	NA	0.931103768107895	3.0	4.053044174	0.319857829	0.320909553	True	True
OGDHL	HGNC:25590	9.6942e-10	0.686	0.136147950348433	NA	NA	0.541939054	0.686396361	False	True
DIP2C	HGNC:29150	1.0	0.149	0.998596795061255	NA	3.112468943	0.596639784	0.123658381	False	False
ABTB3	HGNC:23844	0.99993	0.204	0.935228055887803	NA	2.053884516	0.552281821	0.223667796	False	False
SHANK2	HGNC:14295	NA	NA	0.522404761481972	3.0	3.649484229	NA	NA	False	True
PKD1L1	HGNC:18053	1.0852e-40	0.732	0.154885929636761	NA	0.7090090662999999	0.231149517	0.827600258	False	True
MYF5	HGNC:7565	0.00022918	1.226	0.519609565161424	NA	1.466770177	0.393463728	1.167597618	False	True
SPG21	HGNC:20373	0.00066076	0.834	0.325142565420498	30.0	1.206872729	0.537486228	0.864301216	True	False
AGXT	HGNC:341	1.2332e-07	1.028	0.858018522286181	30.0	5.0107518660000006	0.372574223	1.054868747	False	True
TCF7L2	HGNC:11641	NA	NA	0.994325249484766	1.0	3.604674033	0.600600821	0.226524707	False	True
MED27	HGNC:2377	1.7718e-05	1.016	0.682194060314817	NA	3.363523825	0.643618721	0.989384682	False	True
ATOH7	HGNC:13907	0.050896	1.661	0.200258417573474	NA	2.0877419930000003	0.419575056	NA	False	True
PIGS	HGNC:14937	1.8127e-05	0.769	0.171859368004676	NA	NA	0.396493127	0.903655258	False	True
USP42	HGNC:20068	1.0	0.133	0.869924339311163	NA	-0.9401751801	NA	0.210827814	False	False
BSCL2	HGNC:15832	NA	NA	0.106154430117786	NA	1.16379832	0.374368298	1.136260701	False	True
FA2H	HGNC:21197	0.14678	0.556	0.661183917283325	30.0	2.286930732	0.391776951	0.305347966	True	True
AASS	HGNC:17366	NA	NA	0.407937703380629	30.0	2.350754633	0.39365379	0.795383895	True	True
GUSB	HGNC:4696	4.0382e-08	0.754	0.314797272846998	30.0	1.753523445	0.459999804	0.787643129	False	True
ZZZ3	HGNC:24523	0.99998	0.177	0.95447909337401	NA	NA	0.367626108	0.095168998	False	False
COG7	HGNC:18622	2.5926e-07	0.661	0.505865874189354	30.0	2.940824252	0.416755286	0.591746592	False	True
PUS3	HGNC:25461	1.4003e-08	1.115	0.489338496928507	NA	2.692652759	0.371343975	0.989039614	False	True
LRRC1	HGNC:14307	0.93181	0.344	0.799132015895833	NA	1.871403001	0.511461316	0.284555772	False	False
PCYT2	HGNC:8756	NA	NA	0.394565434287283	NA	5.662435581	0.534318886	0.631294346	False	True
PIGK	HGNC:8965	0.0001381	0.774	0.0990139571192379	NA	1.8751564	0.521087384	0.654146651	False	True
DNAJC21	HGNC:27030	NA	NA	0.286999362734131	1.0	0.2098291295	NA	NA	True	False
RXYLT1	HGNC:13530	1.072e-06	0.928	0.271988703317277	NA	NA	0.356032991	1.119851034	False	True
SFPQ	HGNC:10774	0.99992	0.152	0.981074478167109	NA	2.930730855	0.567808571	0.058136773	False	False
KCNV1	HGNC:18861	0.97796	0.295	0.69019940754988	NA	1.520565931	0.470643698	0.089376169	False	False
MT-TP	HGNC:7494	NA	NA	NA	NA	NA	NA	NA	False	True
KHDRBS1	HGNC:18116	0.99423	0.24	0.954065038436268	NA	3.103737612	0.524326783	0.18602159	False	False
ZNF483	HGNC:23384	0.96736	0.324	0.762373143308099	NA	2.856657298	0.466941692	0.232542796	False	False
NAA15	HGNC:30782	0.99578	0.28	0.966499016353801	3.0	2.387875477	0.546862779	0.166053972	True	True
TGFBR1	HGNC:11772	0.85379	0.383	0.917525403732705	2.0	2.315393607	0.62008028	0.191615106	False	True
USP34	HGNC:20066	1.0	0.091	0.998169636381441	NA	0.5588457579	0.597383054	0.042685532	False	False
SLC27A4	HGNC:10998	4.4885e-05	0.702	0.250665539135211	NA	0.2543926444	0.500029353	0.758723633	False	True
BBS5	HGNC:970	4.8446e-06	0.89	0.103123559135323	30.0	2.5280366780000003	0.512246045	1.066949404	True	True
FIBP	HGNC:3705	NA	NA	0.13320508879241	NA	3.673533079	0.532754085	1.062017418	False	True
MRTFA	HGNC:14334	0.99768	0.259	0.847088074266686	NA	NA	0.359158473	0.185614158	False	False
DNAJC7	HGNC:12392	0.99007	0.291	0.803813789631277	NA	1.42874648	0.537394312	0.170597522	False	False
YARS2	HGNC:24249	3.0025e-11	1.264	0.273446589053688	NA	2.296771326	0.414981362	1.258236658	False	True
PKD1	HGNC:9008	1.0	0.179	0.369573840134652	3.0	2.041976981	0.315806816	0.156816217	True	False
STS	HGNC:11425	NA	NA	NA	3.0	NA	0.394911162	NA	False	True
